city,temperature,humidity,weather_main,weather_description,wind_speed,api_timestamp,ingestion_timestamp,processing_timestamp
Krakow,9.99,30,Clouds,scattered clouds,2.06,2026-03-02 13:16:09.000000 UTC,2026-03-02 13:25:41.766197 UTC,2026-03-02 12:25:41.769487 UTC
Krakow,9.99,30,Clouds,scattered clouds,2.06,2026-03-02 13:16:09.000000 UTC,2026-03-02 13:26:51.347483 UTC,2026-03-02 12:26:51.350199 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:28:00.883103 UTC,2026-03-02 12:28:00.885998 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:29:10.424314 UTC,2026-03-02 12:29:10.427639 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:30:20.002237 UTC,2026-03-02 12:30:20.005028 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:31:29.490501 UTC,2026-03-02 12:31:29.493933 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:32:39.030344 UTC,2026-03-02 12:32:39.033136 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:33:48.540244 UTC,2026-03-02 12:33:48.543349 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:34:58.032831 UTC,2026-03-02 12:34:58.035722 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:36:07.509862 UTC,2026-03-02 12:36:07.513031 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:27:17.000000 UTC,2026-03-02 13:37:17.070739 UTC,2026-03-02 12:37:17.073924 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:38:26.569224 UTC,2026-03-02 12:38:26.572156 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:39:36.082211 UTC,2026-03-02 12:39:36.084889 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:40:45.577608 UTC,2026-03-02 12:40:45.580258 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:41:55.137665 UTC,2026-03-02 12:41:55.140659 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:43:04.652038 UTC,2026-03-02 12:43:04.654942 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:44:14.250965 UTC,2026-03-02 12:44:14.254080 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:45:23.712946 UTC,2026-03-02 12:45:23.715811 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:46:33.156715 UTC,2026-03-02 12:46:33.159621 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 13:36:04.000000 UTC,2026-03-02 13:47:42.559709 UTC,2026-03-02 12:47:42.562664 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:47:47.000000 UTC,2026-03-02 13:48:52.001581 UTC,2026-03-02 12:48:52.004540 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:47:47.000000 UTC,2026-03-02 13:50:01.469123 UTC,2026-03-02 12:50:01.472329 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:47:47.000000 UTC,2026-03-02 13:51:11.081505 UTC,2026-03-02 12:51:11.084264 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:47:47.000000 UTC,2026-03-02 13:52:20.591784 UTC,2026-03-02 12:52:20.594362 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:47:47.000000 UTC,2026-03-02 13:53:30.000904 UTC,2026-03-02 12:53:30.004076 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:47:47.000000 UTC,2026-03-02 13:54:39.417406 UTC,2026-03-02 12:54:39.420086 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:47:47.000000 UTC,2026-03-02 13:55:49.412394 UTC,2026-03-02 12:55:49.415548 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 13:56:59.052629 UTC,2026-03-02 12:56:59.055350 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 13:58:08.621990 UTC,2026-03-02 12:58:08.624986 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 13:59:18.214146 UTC,2026-03-02 12:59:18.216781 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 14:00:27.971175 UTC,2026-03-02 13:00:27.974493 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 14:01:37.564540 UTC,2026-03-02 13:01:37.567600 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 14:02:47.311362 UTC,2026-03-02 13:02:47.314366 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 14:03:56.937275 UTC,2026-03-02 13:03:56.939983 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 14:05:06.570885 UTC,2026-03-02 13:05:06.573838 UTC
Krakow,10.55,27,Clouds,scattered clouds,2.06,2026-03-02 13:52:22.000000 UTC,2026-03-02 14:06:16.229263 UTC,2026-03-02 13:06:16.232227 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:07:25.875428 UTC,2026-03-02 13:07:25.878060 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:08:35.460594 UTC,2026-03-02 13:08:35.463833 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:09:45.077758 UTC,2026-03-02 13:09:45.080701 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:10:54.735252 UTC,2026-03-02 13:10:54.737930 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:12:04.423831 UTC,2026-03-02 13:12:04.426640 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:13:14.132664 UTC,2026-03-02 13:13:14.135670 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:14:23.791438 UTC,2026-03-02 13:14:23.794010 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:15:33.462862 UTC,2026-03-02 13:15:33.466300 UTC
Krakow,10.54,27,Clouds,scattered clouds,2.06,2026-03-02 14:03:27.000000 UTC,2026-03-02 14:16:43.252105 UTC,2026-03-02 13:16:43.255200 UTC
Krakow,10.54,27,Clouds,scattered clouds,1.54,2026-03-02 14:14:15.000000 UTC,2026-03-02 14:17:52.844807 UTC,2026-03-02 13:17:52.847812 UTC
Krakow,10.54,27,Clouds,scattered clouds,1.54,2026-03-02 14:14:15.000000 UTC,2026-03-02 14:19:02.596693 UTC,2026-03-02 13:19:02.599443 UTC
Krakow,10.54,27,Clouds,scattered clouds,1.54,2026-03-02 14:14:15.000000 UTC,2026-03-02 14:20:12.192339 UTC,2026-03-02 13:20:12.195126 UTC
Krakow,10.54,27,Clouds,scattered clouds,1.54,2026-03-02 14:14:15.000000 UTC,2026-03-02 14:21:21.797141 UTC,2026-03-02 13:21:21.800292 UTC
Krakow,10.54,27,Clouds,scattered clouds,1.54,2026-03-02 14:14:15.000000 UTC,2026-03-02 14:22:31.277670 UTC,2026-03-02 13:22:31.280951 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:26:31.000000 UTC,2026-03-02 19:36:47.355369 UTC,2026-03-02 18:36:47.358162 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:37:56.730144 UTC,2026-03-02 18:37:56.732838 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:39:06.161108 UTC,2026-03-02 18:39:06.164000 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:40:15.523912 UTC,2026-03-02 18:40:15.526817 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:41:24.875565 UTC,2026-03-02 18:41:24.878346 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:42:34.303050 UTC,2026-03-02 18:42:34.306072 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:43:43.765739 UTC,2026-03-02 18:43:43.768437 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:44:53.140183 UTC,2026-03-02 18:44:53.143034 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:46:02.534460 UTC,2026-03-02 18:46:02.537694 UTC
Gdansk,7.48,74,Clouds,broken clouds,1.54,2026-03-02 19:37:14.000000 UTC,2026-03-02 19:47:11.957383 UTC,2026-03-02 18:47:11.960199 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:48:21.387801 UTC,2026-03-02 18:48:21.390605 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:49:30.814880 UTC,2026-03-02 18:49:30.817895 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:50:41.135691 UTC,2026-03-02 18:50:41.138405 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:51:50.559111 UTC,2026-03-02 18:51:50.561985 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:52:59.950564 UTC,2026-03-02 18:52:59.952935 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:54:09.321607 UTC,2026-03-02 18:54:09.324453 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:55:18.709013 UTC,2026-03-02 18:55:18.711788 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:48:21.000000 UTC,2026-03-02 19:56:28.040327 UTC,2026-03-02 18:56:28.043273 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 19:57:37.434977 UTC,2026-03-02 18:57:37.437757 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 19:58:46.871344 UTC,2026-03-02 18:58:46.873937 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 19:59:56.373694 UTC,2026-03-02 18:59:56.376285 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 20:01:05.772718 UTC,2026-03-02 19:01:05.775530 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 20:02:15.261095 UTC,2026-03-02 19:02:15.264007 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 20:03:24.693528 UTC,2026-03-02 19:03:24.696425 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 20:04:34.155155 UTC,2026-03-02 19:04:34.157822 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 20:05:43.629454 UTC,2026-03-02 19:05:43.632147 UTC
Gdansk,7.18,74,Clouds,broken clouds,1.54,2026-03-02 19:55:45.000000 UTC,2026-03-02 20:06:53.052028 UTC,2026-03-02 19:06:53.054909 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:08:02.533650 UTC,2026-03-02 19:08:02.536206 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:09:11.959870 UTC,2026-03-02 19:09:11.962603 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:10:21.458535 UTC,2026-03-02 19:10:21.461340 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:11:30.992834 UTC,2026-03-02 19:11:30.995216 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:12:40.433808 UTC,2026-03-02 19:12:40.436863 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:13:49.877089 UTC,2026-03-02 19:13:49.879735 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:14:59.266585 UTC,2026-03-02 19:14:59.269100 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:16:08.706454 UTC,2026-03-02 19:16:08.709528 UTC
Gdansk,7.18,75,Clouds,broken clouds,1.54,2026-03-02 20:06:19.000000 UTC,2026-03-02 20:17:18.191717 UTC,2026-03-02 19:17:18.194481 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:18:27.650136 UTC,2026-03-02 19:18:27.652687 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:19:37.108496 UTC,2026-03-02 19:19:37.111442 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:20:46.529340 UTC,2026-03-02 19:20:46.531776 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:21:55.942060 UTC,2026-03-02 19:21:55.945086 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:23:05.379027 UTC,2026-03-02 19:23:05.381440 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:24:14.822244 UTC,2026-03-02 19:24:14.825009 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:25:24.265994 UTC,2026-03-02 19:25:24.268976 UTC
Gdansk,6.81,77,Clouds,broken clouds,1.54,2026-03-02 20:18:28.000000 UTC,2026-03-02 20:26:33.670133 UTC,2026-03-02 19:26:33.672997 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:27:43.150692 UTC,2026-03-02 19:27:43.153645 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:28:52.594647 UTC,2026-03-02 19:28:52.597386 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:30:01.997889 UTC,2026-03-02 19:30:02.000711 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:31:11.433969 UTC,2026-03-02 19:31:11.436617 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:32:20.894300 UTC,2026-03-02 19:32:20.896888 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:33:30.403206 UTC,2026-03-02 19:33:30.405873 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:34:39.876621 UTC,2026-03-02 19:34:39.879432 UTC
Gdansk,6.51,78,Clouds,broken clouds,1.54,2026-03-02 20:24:31.000000 UTC,2026-03-02 20:35:49.324150 UTC,2026-03-02 19:35:49.327065 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:13:05.000000 UTC,2026-03-02 18:23:50.693675 UTC,2026-03-02 17:23:50.696585 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:13:05.000000 UTC,2026-03-02 18:25:00.023927 UTC,2026-03-02 17:25:00.026737 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:13:05.000000 UTC,2026-03-02 18:26:10.380177 UTC,2026-03-02 17:26:10.382879 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:13:05.000000 UTC,2026-03-02 18:27:19.775160 UTC,2026-03-02 17:27:19.777927 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:28:29.179820 UTC,2026-03-02 17:28:29.182471 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:29:38.522976 UTC,2026-03-02 17:29:38.525855 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:30:47.875186 UTC,2026-03-02 17:30:47.878066 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:31:57.310233 UTC,2026-03-02 17:31:57.312869 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:33:06.673950 UTC,2026-03-02 17:33:06.676763 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:34:16.026612 UTC,2026-03-02 17:34:16.029477 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:35:25.319539 UTC,2026-03-02 17:35:25.322234 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:36:34.649657 UTC,2026-03-02 17:36:34.652644 UTC
Gdansk,8.09,72,Clouds,broken clouds,4.63,2026-03-02 18:25:43.000000 UTC,2026-03-02 18:37:44.015093 UTC,2026-03-02 17:37:44.017534 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:38:53.380348 UTC,2026-03-02 17:38:53.383422 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:40:02.717772 UTC,2026-03-02 17:40:02.720527 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:41:12.070572 UTC,2026-03-02 17:41:12.073365 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:42:21.420441 UTC,2026-03-02 17:42:21.423336 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:43:30.850120 UTC,2026-03-02 17:43:30.852602 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:44:40.201552 UTC,2026-03-02 17:44:40.204279 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:45:49.609039 UTC,2026-03-02 17:45:49.612011 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:46:58.944589 UTC,2026-03-02 17:46:58.947799 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:35:00.000000 UTC,2026-03-02 18:48:08.304920 UTC,2026-03-02 17:48:08.308013 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:44:25.000000 UTC,2026-03-02 18:49:17.720671 UTC,2026-03-02 17:49:17.723626 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:44:25.000000 UTC,2026-03-02 18:50:27.107094 UTC,2026-03-02 17:50:27.110027 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:44:25.000000 UTC,2026-03-02 18:51:36.433190 UTC,2026-03-02 17:51:36.435989 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:44:25.000000 UTC,2026-03-02 18:52:45.819142 UTC,2026-03-02 17:52:45.822057 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:44:25.000000 UTC,2026-03-02 18:53:55.201874 UTC,2026-03-02 17:53:55.204643 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:44:25.000000 UTC,2026-03-02 18:55:04.564528 UTC,2026-03-02 17:55:04.567331 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:44:25.000000 UTC,2026-03-02 18:56:13.983964 UTC,2026-03-02 17:56:13.986924 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 18:57:24.456639 UTC,2026-03-02 17:57:24.459670 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 18:58:33.841806 UTC,2026-03-02 17:58:33.844856 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 18:59:43.230400 UTC,2026-03-02 17:59:43.233310 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 19:00:52.625715 UTC,2026-03-02 18:00:52.628555 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 19:02:01.983088 UTC,2026-03-02 18:02:01.985848 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 19:03:11.527092 UTC,2026-03-02 18:03:11.529347 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 19:04:20.876364 UTC,2026-03-02 18:04:20.879224 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 19:05:30.363319 UTC,2026-03-02 18:05:30.366147 UTC
Gdansk,8.09,72,Clouds,broken clouds,2.57,2026-03-02 18:55:33.000000 UTC,2026-03-02 19:06:41.824945 UTC,2026-03-02 18:06:41.827349 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:07:51.177265 UTC,2026-03-02 18:07:51.180059 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:09:00.568009 UTC,2026-03-02 18:09:00.570708 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:10:09.965575 UTC,2026-03-02 18:10:09.968479 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:11:19.351351 UTC,2026-03-02 18:11:19.354490 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:12:29.101846 UTC,2026-03-02 18:12:29.104840 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:13:38.469597 UTC,2026-03-02 18:13:38.472449 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:14:47.866023 UTC,2026-03-02 18:14:47.868773 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:15:57.185849 UTC,2026-03-02 18:15:57.188893 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:06:18.000000 UTC,2026-03-02 19:17:06.556016 UTC,2026-03-02 18:17:06.558783 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:18:05.000000 UTC,2026-03-02 19:18:15.962303 UTC,2026-03-02 18:18:15.965043 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:18:05.000000 UTC,2026-03-02 19:19:25.408054 UTC,2026-03-02 18:19:25.411041 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:18:05.000000 UTC,2026-03-02 19:20:34.793039 UTC,2026-03-02 18:20:34.795937 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:18:05.000000 UTC,2026-03-02 19:21:44.300029 UTC,2026-03-02 18:21:44.302938 UTC
Gdansk,7.61,73,Clouds,broken clouds,2.06,2026-03-02 19:18:05.000000 UTC,2026-03-02 19:22:53.682317 UTC,2026-03-02 18:22:53.685365 UTC
Gdansk,8.84,71,Clouds,broken clouds,4.63,2026-03-02 16:14:02.000000 UTC,2026-03-02 16:23:32.242255 UTC,2026-03-02 15:23:32.245155 UTC
Gdansk,8.84,71,Clouds,broken clouds,4.63,2026-03-02 16:14:02.000000 UTC,2026-03-02 16:24:41.714971 UTC,2026-03-02 15:24:41.717850 UTC
Gdansk,8.84,71,Clouds,broken clouds,4.63,2026-03-02 16:14:02.000000 UTC,2026-03-02 16:25:51.169472 UTC,2026-03-02 15:25:51.172330 UTC
Gdansk,8.84,71,Clouds,broken clouds,4.63,2026-03-02 16:25:58.000000 UTC,2026-03-02 16:27:00.638427 UTC,2026-03-02 15:27:00.641193 UTC
Gdansk,8.84,71,Clouds,broken clouds,4.63,2026-03-02 16:25:58.000000 UTC,2026-03-02 16:28:10.088056 UTC,2026-03-02 15:28:10.091182 UTC
Gdansk,8.84,71,Clouds,broken clouds,4.63,2026-03-02 16:25:58.000000 UTC,2026-03-02 16:29:19.560831 UTC,2026-03-02 15:29:19.563682 UTC
